Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	tree_length
57492	-2591.771	-2698.922	107.1513	0.010602	0.23446	0.76554	0.989398	0.2621222	0.00862261	0.00560247	0.00472224	0.00902121	0.00335239	0.0603254	3.36817e-06	0.00336606	0.0146722	0.00693907	0.00135876	0.000828444	0.00296422	0.00224152	0.000611044	0.00230716	0.00130593	0.010421	0.0019897	0.000822326	0.00213158	0.000563173	0.00168542	0.0113323	0.00335694	0.0101997	0.0154127	0.00537361	0.00674561	0.0014941	0.00456164	0.00784939	0.00153878	0.00226681	0.0114303	0.00577798	0.00457131	0.0156038	0.0096229	0.000292712	0.0054105	0.00798516	0.00111946	0.00319014	0.0200056	0.00328606	0.00121714	0.00778257	0.00591142	0.0126856	0.0121039	0.00525568	0.00127629	0.00990752	0.0137965	0.00767036	0.0212958	0.0152184	0.0093343	0.0128284	0.00725134	0.00944014	0.0111381	0.00215741	0.00803823	0.0120324	0.00685902	0.180886	0.534951	0.102841	0.181322	0.0751605	0.28302	0.674492	1.4826	3.53332	13.3049	1.871396	0.0173324	0.0112616	0.00949222	0.0181336	0.00673866	0.121261	6.77038e-06	0.00676614	0.0294928	0.0139483	0.00273126	0.00166526	0.0059584	0.0045057	0.00122827	0.00463764	0.00262507	0.0209474	0.00399951	0.00165296	0.00428472	0.00113204	0.00338788	0.0227791	0.00674782	0.0205026	0.0309813	0.0108015	0.0135594	0.0030033	0.0091694	0.0157781	0.00309312	0.00455654	0.0229761	0.0116144	0.00918883	0.0313654	0.0193431	0.000588382	0.0108757	0.016051	0.00225023	0.00641253	0.0402135	0.00660533	0.00244658	0.0156438	0.0118826	0.0254993	0.0243301	0.0105645	0.00256549	0.0199152	0.0277324	0.0154183	0.0428069	0.0305907	0.018763	0.0257864	0.014576	0.0189757	0.0223887	0.00433664	0.0161577	0.0241865	0.0137874	0.4974854
57528	-2609.522	-2716.27	106.7479	0.0806426	0.344313	0.655687	0.919357	0.682811	0.026543	0.0192704	0.0110674	0.0197947	0.0179573	0.14612	0.00254148	0.0065375	0.0239628	0.000872011	0.0148489	0.00241366	0.000994532	0.0112154	0.00350634	0.0295878	0.0235234	0.00685643	0.00162717	0.00115946	0.000661677	0.00255826	0.00943999	0.0138701	0.00632256	0.0157644	0.00505523	0.00116755	0.00437311	0.000493943	0.00951926	0.00727162	0.00197422	0.00178057	0.0182164	0.0526696	0.0302559	0.0303126	0.0110295	0.0343754	0.00560772	0.0410914	0.0215904	0.00987868	0.0274985	0.00729315	0.0207254	0.00130201	0.00519372	0.0270831	0.0219762	0.00668232	0.0139506	0.0421113	0.00187809	0.065666	0.0112208	0.0129971	0.0168747	0.0175722	7.97411e-05	0.0333925	0.00442359	0.0154267	0.0135723	0.0230359	0.00148615	0.436151	0.289442	0.250684	0.0237241	0.124644	0.362207	0.728455	1.37277	2.76085	8.02285	1.505642	0.0241932	0.0175645	0.0100876	0.0180424	0.0163677	0.133185	0.00231649	0.00595877	0.0218415	0.000794817	0.0135344	0.00219999	0.000906491	0.0102225	0.00319594	0.0269685	0.021441	0.00624947	0.00148312	0.00105682	0.000603102	0.00233179	0.00860432	0.0126423	0.00576286	0.0143689	0.00460772	0.00106419	0.00398598	0.000450217	0.00867657	0.0066279	0.00179946	0.00162294	0.0166038	0.0480071	0.0275775	0.0276292	0.0100532	0.0313323	0.0051113	0.0374538	0.0196791	0.00900418	0.0250642	0.00664752	0.0188907	0.00118675	0.00473395	0.0246856	0.0200308	0.00609077	0.0127156	0.0383834	0.00171183	0.0598529	0.0102275	0.0118465	0.0153808	0.0160167	7.2682e-05	0.0304364	0.00403199	0.014061	0.0123709	0.0209967	0.00135459	1.097123
57564	-2595.66	-2702.693	107.0327	0.019123	0.261149	0.738851	0.980877	0.3213783	0.027455	0.000298203	0.00909662	0.0132458	0.00456156	0.0839266	0.00198145	0.00203102	0.0132714	0.0037978	0.00341836	0.00378197	0.00619364	0.00170639	0.00145973	0.00266023	0.0124135	0.00610093	0.000154959	0.00208144	0.00227026	0.00178278	0.00986611	0.00954904	0.00635578	0.00746585	0.0106192	0.00417211	0.00461976	0.00173505	0.00176017	0.00270321	0.00231285	0.00259131	0.0109798	0.0167389	0.0042494	0.0326107	0.0147821	0.000419737	0.00440886	0.00226311	0.00216826	0.00508199	0.0376745	0.00591751	7.74978e-05	0.0133415	0.0146147	0.0140907	0.0305537	0.00658546	0.00134468	0.0231227	0.0319295	0.00866273	0.0169004	0.032258	0.00356068	0.0264761	0.0157695	0.0180872	0.0114599	0.00591098	0.00706989	0.0222977	0.00839769	0.359844	0.497441	0.05885	0.0838647	0.0727366	0.278531	0.671137	1.49001	3.59026	13.7482	1.895098	0.0382784	0.000415762	0.0126827	0.0184676	0.00635983	0.117012	0.00276258	0.00283169	0.0185033	0.00529497	0.00476595	0.00527291	0.0086353	0.00237909	0.00203519	0.00370895	0.0173072	0.00850606	0.000216048	0.00290199	0.00316524	0.0024856	0.0137555	0.0133135	0.00886136	0.010409	0.0148056	0.00581685	0.00644098	0.00241905	0.00245406	0.00376888	0.00322462	0.00361286	0.0153083	0.0233377	0.00592461	0.0454665	0.0206095	0.000585206	0.00614693	0.00315527	0.00302303	0.00708543	0.0525266	0.00825032	0.000108049	0.018601	0.0203761	0.0196455	0.0425986	0.00918159	0.00187478	0.0322382	0.0445168	0.0120778	0.0235629	0.0449748	0.00496437	0.0369136	0.0219862	0.0252176	0.0159776	0.00824122	0.00985699	0.0310879	0.0117082	0.717246
57600	-2611.439	-2718.615	107.1755	0.00779659	0.222079	0.777921	0.992203	0.2389041	0.0127296	0.00752932	0.001387	0.00789103	0.00600609	0.0432773	0.0020009	0.00171942	0.00901168	0.000750675	0.00419352	0.00212449	0.00136179	0.0140918	0.0141447	0.00203245	0.00463517	0.00409783	0.00109681	0.000546364	0.00143709	6.12787e-05	0.00609497	0.0013236	0.0115782	0.0073308	0.00898183	0.00359896	0.0039415	0.000774123	0.00283284	0.00587831	0.00271017	0.00214505	0.0148213	0.00260953	0.00788665	0.0142177	0.00658335	0.00599448	0.00410486	0.0101621	0.0133426	0.0055053	0.0145834	0.00555221	0.000677624	0.00442561	0.00227735	0.0157415	0.00276394	0.0188834	0.0118151	0.00676268	0.00208805	0.0098981	0.0111987	0.0074771	0.00632133	0.00316743	0.00437956	6.78915e-05	0.0103536	0.0206545	0.0124004	0.0170767	0.00663374	0.450901	0.446117	0.071739	0.0312432	0.0778557	0.287925	0.678118	1.47467	3.47313	12.8443	1.845921	0.0265341	0.0156944	0.00289113	0.0164484	0.0125194	0.090209	0.00417077	0.00358403	0.0187843	0.00156474	0.00874116	0.00442838	0.00283858	0.0293737	0.0294838	0.00423653	0.00966175	0.00854169	0.00228624	0.00113886	0.00299554	0.000127732	0.0127046	0.00275896	0.0241342	0.0152806	0.0187221	0.00750183	0.00821583	0.00161361	0.0059049	0.012253	0.0056492	0.00447123	0.0308942	0.00543941	0.0164393	0.0296361	0.0137226	0.0124952	0.00855634	0.0211822	0.0278119	0.0114755	0.0303982	0.0115733	0.00141247	0.00922493	0.00474701	0.0328123	0.00576127	0.0393613	0.0246278	0.0140964	0.00435241	0.020632	0.023343	0.0155856	0.0131765	0.00660233	0.00912896	0.000141516	0.0215816	0.0430532	0.0258479	0.0355954	0.0138277	0.4797444
57636	-2595.655	-2702.607	106.952	0.0115847	0.238219	0.761781	0.988415	0.2696441	0.0147299	0.00141472	0.00638128	0.00463768	0.00789317	0.0674643	0.00162641	0.00080135	0.0192365	0.000798931	0.00530578	0.000648569	0.00341824	0.00282151	0.00432631	0.00307648	0.00882796	0.00649908	0.000122109	0.000858987	0.000644637	2.4639e-05	0.000745956	0.00579549	0.00201665	0.00101025	0.00537647	0.00191034	0.0034736	0.00114016	0.00197108	0.0020796	0.000539797	0.00219014	0.00989472	0.00235957	0.00451386	0.0182525	0.0037195	0.010393	0.00218476	0.0103683	0.0104399	0.00530548	0.00771009	0.00535592	0.0011385	0.00869096	0.00875985	0.00778282	0.00822151	0.00656043	0.00617701	0.00628571	0.0042535	0.00258635	0.00844365	0.00623121	0.00824253	0.00315084	0.00702078	0.000540014	0.0128421	0.0156067	0.00585758	0.0160119	0.00153376	0.189302	0.706773	0.0960575	0.0078681	0.0581057	0.249635	0.648591	1.5418	4.00584	17.21	2.057487	0.0345574	0.00331903	0.014971	0.0108804	0.018518	0.158276	0.00381568	0.00188003	0.0451303	0.00187435	0.0124478	0.00152159	0.00801946	0.00661949	0.0101499	0.00721767	0.0207111	0.0152473	0.000286477	0.00201525	0.00151237	5.78051e-05	0.00175007	0.0135967	0.00473122	0.00237012	0.0126136	0.00448181	0.00814934	0.0026749	0.00462432	0.00487891	0.00126641	0.00513823	0.0232138	0.00553573	0.0105899	0.0428218	0.00872623	0.0243828	0.00512561	0.0243248	0.0244929	0.0124471	0.0180885	0.0125654	0.00267101	0.0203897	0.0205513	0.0182591	0.0192883	0.0153913	0.0144917	0.0147468	0.00997904	0.00606778	0.0198095	0.0146189	0.0193376	0.00739211	0.0164713	0.00126691	0.0301286	0.0366146	0.0137423	0.0375651	0.00359831	0.4262433
57672	-2596.167	-2703.1	106.9326	0.00890743	0.227323	0.772677	0.991093	0.2484612	0.00900968	0.000379546	0.00264366	0.00563596	0.000856436	0.0502197	0.000582637	0.0030878	0.00673382	9.58158e-05	0.00570574	0.00110689	0.0048241	0.00117926	0.000623971	0.00222955	0.00426088	0.00310981	4.28409e-05	0.00216378	0.000374399	0.000271856	0.000631683	0.00797592	0.00648312	0.00589304	0.0065529	0.00291676	0.00327262	0.000894822	0.00356089	0.00445467	0.000434249	0.00231503	0.0124486	0.00317893	0.0018451	0.0083227	0.00338653	0.00480749	0.000508791	0.00805398	0.00476288	0.00678918	0.0126567	0.000760994	0.000981767	0.00344841	0.00241283	0.00829787	0.00322102	0.0168492	0.00213924	0.00526223	0.00101701	0.0073433	0.00905744	0.00766714	0.0051138	0.0027899	0.00700743	0.00204756	0.0104691	0.014441	0.00611166	0.0157046	0.0040959	0.149604	0.565638	0.149282	0.135476	0.059784	0.253126	0.651407	1.53514	3.9506	16.7269	2.036897	0.0254853	0.00107361	0.00747801	0.0159422	0.00242257	0.142055	0.00164808	0.00873433	0.0190477	0.00027103	0.0161396	0.00313103	0.0136457	0.00333572	0.001765	0.00630663	0.0120526	0.00879659	0.000121182	0.00612059	0.00105905	0.000768988	0.00178682	0.0225612	0.0183386	0.0166694	0.0185359	0.00825053	0.00925714	0.00253115	0.0100725	0.0126008	0.00122834	0.00654842	0.0352128	0.00899213	0.00521917	0.0235421	0.00957936	0.0135988	0.0014392	0.022782	0.0134726	0.0192043	0.0358014	0.0021526	0.00277709	0.00975439	0.00682509	0.0234719	0.00911118	0.0476607	0.00605118	0.0148851	0.00287677	0.0207717	0.0256204	0.0216877	0.0144652	0.00789168	0.0198217	0.00579186	0.0296135	0.0408488	0.0172878	0.0444229	0.0115859	0.3535241
57708	-2596.464	-2703.307	106.8426	0.0153939	0.250867	0.749133	0.984606	0.2968296	0.00981326	0.00743158	0.0028403	0.00923833	0.00315258	0.0349799	0.00205531	0.003361	0.0109759	0.000712012	0.00243494	0.00303732	0.0029714	0.00104219	0.000336635	0.00425815	0.00197315	0.00434734	0.000249745	0.00050981	0.00131218	0.000915282	0.0031589	0.00592392	0.00256286	0.00407125	0.00346506	0.000604742	0.00104428	0.000308124	0.00612843	0.00523921	9.10363e-05	0.00148296	0.00740056	0.0100323	0.00254807	0.00883591	0.00301291	0.00735371	0.000789703	0.0088101	0.00718131	0.00377616	0.0124604	0.00244315	0.000103263	0.0102543	0.00206357	0.00867102	0.00196507	0.0142047	0.0124951	0.00316007	0.000717058	0.00367583	0.0136626	0.00488972	0.00249749	0.00501279	0.00453603	0.000717052	0.0104633	0.0114262	0.00257647	0.0123827	0.00607796	0.505312	0.388036	0.0520506	0.0546014	0.0538433	0.24053	0.641116	1.55978	4.15748	18.5724	2.112574	0.0281808	0.0213413	0.00815651	0.0265297	0.00905328	0.100452	0.00590223	0.00965179	0.0315194	0.00204469	0.00699242	0.00872229	0.00853297	0.00299285	0.000966716	0.0122282	0.0056663	0.0124843	0.000717193	0.00146402	0.0037682	0.00262842	0.00907141	0.0170117	0.00735979	0.0116914	0.00995063	0.00173664	0.00299886	0.000884842	0.017599	0.0150454	0.000261429	0.00425861	0.0212522	0.0288097	0.00731731	0.0253741	0.00865217	0.0211177	0.00226779	0.0253	0.0206226	0.010844	0.0357825	0.007016	0.000296541	0.0294474	0.00592597	0.0249006	0.00564309	0.0407916	0.0358822	0.00907478	0.00205918	0.0105559	0.0392348	0.0140418	0.00717205	0.0143952	0.0130261	0.00205916	0.0300474	0.0328128	0.00739886	0.0355594	0.0174541	0.3482254
57744	-2607.927	-2714.909	106.9817	0.0142817	0.247441	0.752559	0.985718	0.2891611	0.0152042	0.00106856	0.00228661	0.00818382	0.00262684	0.0405309	0.00513834	0.00106164	0.00932538	0.00494575	0.00387441	0.000135892	0.00321476	0.000972562	0.000562195	0.00125483	0.00113582	0.00549918	0.00175669	0.0014546	0.00152231	0.00150236	0.0103544	0.00425356	0.00255982	0.00482576	0.00571763	0.00142222	0.00287926	0.000774796	0.00496355	0.00409945	0.000343921	0.00179985	0.00632909	0.00584072	0.00496221	0.0112157	0.000232356	0.00909807	0.00288806	0.0104534	0.00610616	0.00478605	0.00520784	0.00571912	3.47506e-06	0.0099845	0.00564871	0.00494789	0.00221689	0.0120561	0.00759556	0.00465604	0.00189851	0.00738807	0.0105414	0.00433791	0.0030783	0.0106316	0.00409877	0.00273982	0.00938855	0.0106538	0.00943537	0.0230941	0.00488597	0.335119	0.551241	0.0877772	0.0258622	0.0629385	0.259554	0.656523	1.52318	3.85276	15.8885	1.999717	0.0400774	0.00281665	0.00602737	0.021572	0.00692419	0.106837	0.0135443	0.0027984	0.0245811	0.0130367	0.0102127	0.000358203	0.00847389	0.00256361	0.00148191	0.00330765	0.00299394	0.0144955	0.00463051	0.00383423	0.0040127	0.00396013	0.0272935	0.0112121	0.00674752	0.0127204	0.0150713	0.00374887	0.00758955	0.00204231	0.0130836	0.0108059	0.000906554	0.00474428	0.0166831	0.0153958	0.0130801	0.0295638	0.000612474	0.0239819	0.00761274	0.0275545	0.0160954	0.0126157	0.0137275	0.0150752	9.16004e-06	0.0263185	0.0148896	0.0130423	0.00584358	0.0317791	0.0200214	0.012273	0.00500436	0.0194745	0.0277864	0.0114344	0.00811419	0.0280242	0.0108041	0.007222	0.0247476	0.0280827	0.024871	0.0608747	0.0128791	0.379372
57780	-2601.631	-2708.571	106.9396	0.00589066	0.211624	0.788376	0.994109	0.2209375	0.0139392	0.00282363	0.00437399	0.00900187	0.000296602	0.0305957	0.00197398	0.00180618	0.0103463	0.00146258	0.00281723	0.00123956	0.00214752	0.000872861	8.61454e-05	0.000246018	0.000976304	0.00280299	0.00334495	0.00427087	0.000715484	0.000379381	0.00320919	0.00308888	0.00196799	0.00650886	0.00389875	0.00215176	0.00347368	2.01988e-05	0.00338099	0.00354634	0.00147888	0.00418849	0.00961992	0.00397522	0.00264168	0.00468808	5.97162e-05	0.0114436	0.00168261	0.00702382	0.0137907	0.00379444	0.00662728	0.0013499	3.85103e-05	0.0068744	0.00760433	0.00406926	0.00798207	0.0112905	0.00822917	0.00463575	0.00296978	0.0147464	0.00971968	0.00426243	0.00911548	0.00385027	0.00655738	0.000324437	0.00919583	0.0158011	0.013785	0.015472	0.00754423	0.472151	0.375994	0.0653179	0.0865373	0.0601682	0.253918	0.652042	1.53364	3.93827	16.6201	2.032265	0.0382737	0.007753	0.0120099	0.0247169	0.000814398	0.0840085	0.00542008	0.00495934	0.0284085	0.00401588	0.00773544	0.00340353	0.00589658	0.00239666	0.000236534	0.000675507	0.00268069	0.00769632	0.00918441	0.0117268	0.00196454	0.00104169	0.00881165	0.00848131	0.00540361	0.0178717	0.010705	0.00590821	0.00953787	5.54611e-05	0.00928336	0.0097374	0.00406064	0.0115006	0.026414	0.010915	0.0072534	0.0128723	0.000163966	0.0314212	0.00462003	0.0192857	0.0378658	0.0104186	0.0181969	0.0037065	0.00010574	0.0188754	0.0208796	0.0111732	0.0219168	0.0310011	0.0225953	0.0127286	0.0081543	0.04049	0.0266879	0.0117036	0.0250289	0.0105719	0.018005	0.000890825	0.0252495	0.043386	0.0378503	0.0424823	0.0207146	0.3641984
57816	-2590.766	-2697.719	106.9528	0.0133705	0.244482	0.755518	0.986629	0.2827271	0.00905087	0.00273235	0.00606309	0.0075123	0.00135846	0.0525885	0.000468493	0.0018149	0.00807987	0.000232345	0.00619635	0.00294002	0.00320633	0.00250191	0.000558756	0.00125603	0.00164682	0.00277476	0.000266937	0.00188787	3.76714e-05	0.000175187	0.00223026	0.00425006	0.00832722	0.0062543	0.00433824	0.00322947	0.00529754	0.000151211	0.00390534	0.0057541	0.0021507	0.00523777	0.00942049	0.00269359	0.00242381	0.00941536	0.00548353	0.00584072	0.00360108	0.00691014	0.0121322	0.00351376	0.00673276	0.00399474	0.00141624	0.00559592	0.00597513	0.00786	0.00264538	0.0108152	0.00776908	0.00551807	0.00326736	0.0205406	0.00797791	0.00891454	0.0087804	0.0024759	0.00755282	2.64388e-05	0.00646925	0.013175	0.00639745	0.0151215	0.00844899	0.286964	0.563345	0.0970194	0.0526714	0.0596139	0.252775	0.651124	1.5358	3.95609	16.7746	2.038958	0.0230079	0.0069458	0.0154127	0.0190967	0.00345328	0.133683	0.00119094	0.00461359	0.0205395	0.000590636	0.0157515	0.00747372	0.0081507	0.00636001	0.00142039	0.00319291	0.00418631	0.00705363	0.00067857	0.0047991	9.57631e-05	0.000445336	0.00566946	0.0108039	0.0211683	0.0158988	0.0110281	0.00820953	0.0134667	0.000384388	0.00992761	0.0146273	0.00546722	0.0133147	0.0239475	0.00684727	0.00616147	0.0239344	0.0139395	0.0148475	0.00915418	0.017566	0.0308408	0.0089322	0.0171151	0.0101549	0.00360016	0.0142252	0.0151891	0.0199806	0.00672471	0.0274929	0.0197495	0.0140273	0.00830584	0.0522156	0.0202803	0.0226613	0.0223203	0.00629388	0.0191997	6.72091e-05	0.0164452	0.0334918	0.0162627	0.0384397	0.0214779	0.3933813
57852	-2605.507	-2712.421	106.9137	0.0178045	0.257701	0.742299	0.982195	0.3128751	0.0100461	0.000904851	0.00249073	0.00279174	0.000333442	0.0468135	0.000196871	0.00141621	0.00745209	0.000928732	0.00897538	0.00116549	0.0145598	0.0106025	0.000213041	0.0014507	0.00374594	0.00214199	0.000277634	0.00161326	0.000669172	0.00104151	0.00129103	0.006981	0.00262271	0.00748651	0.00525714	0.00128163	0.00453192	0.000141655	0.00175739	0.00555709	0.00169662	0.00411383	0.00813684	0.00383552	0.00302883	0.00784152	0.00491514	0.00440433	0.000693821	0.0122794	0.00838217	0.00287901	0.0080987	0.00901803	0.00129065	0.00445382	0.0175956	0.00835356	0.00302528	0.0147915	0.00885369	0.00481167	0.00120253	0.0083668	0.00944443	0.00353472	0.0030161	0.00276755	0.00458411	2.99348e-06	0.0106501	0.00515486	0.00474292	0.00928458	0.0103931	0.160208	0.656167	0.162971	0.0206543	0.0584814	0.250421	0.649227	1.54029	3.99327	17.0995	2.052827	0.0269779	0.00242989	0.00668863	0.00749696	0.000895426	0.125713	0.000528678	0.00380311	0.0200119	0.00249402	0.0241025	0.00312982	0.0390991	0.028472	0.000572102	0.00389573	0.0100594	0.0057521	0.00074556	0.00433226	0.001797	0.00279689	0.00346694	0.0187468	0.00704304	0.0201043	0.0141176	0.00344169	0.01217	0.000380401	0.00471931	0.014923	0.00455612	0.0110473	0.0218507	0.0102999	0.00813365	0.0210577	0.0131991	0.0118274	0.00186319	0.0329753	0.0225095	0.0077313	0.0217483	0.0242171	0.00346593	0.0119603	0.0472514	0.0224327	0.00812412	0.0397211	0.0237758	0.0129213	0.00322927	0.0224683	0.0253621	0.00949216	0.00809945	0.00743199	0.0123102	8.03871e-06	0.0285999	0.0138429	0.0127367	0.0249329	0.0279098	0.3723831
57888	-2602.13	-2707.808	105.6779	0.204399	0.412789	0.58721	0.795601	1.908018	0.0191002	0.0144066	0.0132035	0.0114505	0.0419992	0.176739	0.00796877	0.00566371	0.0377123	0.00260217	0.00116912	0.0033543	0.00382851	0.00986418	0.0079842	0.00847587	0.00375458	0.0314978	0.00866711	0.00544453	0.00154693	0.000219828	0.014975	0.0146032	0.0123507	0.0122196	0.0132302	0.00298644	0.0111747	0.0035656	0.00776966	0.021888	0.00154352	0.00589236	0.0419559	0.0222671	0.0175085	0.0183447	0.0378389	0.0146123	0.0474757	0.0151742	0.0142292	0.0771633	0.00294402	0.0241412	0.0116276	0.00128924	0.0273282	0.0179575	0.021991	0.0161389	0.0296135	0.033297	0.0276917	0.00701672	0.0215263	0.0141744	0.023291	0.00542518	0.0145076	0.0273414	0.013543	0.00928134	0.0148139	0.0179576	0.00959288	0.657783	0.096871	0.162787	0.0825589	0.168252	0.419275	0.762477	1.31152	2.38507	5.94347	1.288721	0.0154294	0.0116378	0.010666	0.00924984	0.0339275	0.142772	0.00643726	0.00457521	0.0304644	0.00210206	0.000944425	0.00270964	0.00309272	0.0079684	0.00644972	0.0068469	0.00303299	0.0254443	0.00700139	0.00439815	0.00124962	0.00017758	0.012097	0.0117966	0.009977	0.00987111	0.0106875	0.00241248	0.00902706	0.00288033	0.00627642	0.0176813	0.00124687	0.00475992	0.0338924	0.0179876	0.0141435	0.014819	0.0305667	0.011804	0.0383514	0.0122579	0.0114945	0.0623333	0.00237822	0.0195015	0.00939293	0.00104146	0.022076	0.0145062	0.0177646	0.0130372	0.0239221	0.0268977	0.0223696	0.00566819	0.0173892	0.0114502	0.0188148	0.00438252	0.0117194	0.0220867	0.0109402	0.00749757	0.0119668	0.0145063	0.00774923	1.237913
57924	-2610.294	-2716.265	105.971	0.187231	0.405743	0.594257	0.812769	1.655511	0.00969375	0.00738502	0.0100715	0.00862288	0.00659234	0.071514	0.0025915	0.00558423	0.0124037	0.0021507	0.00093757	0.00226916	0.00752439	0.00558826	0.00293286	0.00405305	0.00543812	0.00807075	0.00259715	0.00124953	8.0872e-05	0.00329775	0.0190569	0.00770326	0.0119255	0.00996576	0.00557961	0.000408508	0.00914706	0.000609542	0.0180121	0.00173709	0.000692781	0.00419624	0.0221431	0.00548423	0.0123642	0.00544082	0.0325499	0.00281246	0.0232745	0.0124424	0.0192326	0.0330374	0.00549748	0.0362256	0.00129491	0.000909218	0.0109459	0.0060206	0.012552	0.00936968	0.021151	0.017735	0.015713	0.0136688	0.0139547	0.0282573	0.0191476	0.00336508	0.0100939	0.00755353	0.00574604	0.0111243	0.000879457	0.00956474	0.00687452	0.687292	0.105849	0.0522631	0.154596	0.0953979	0.31792	0.699411	1.42977	3.14544	10.4824	1.698994	0.0137284	0.0104587	0.0142634	0.0122118	0.00933614	0.101279	0.00367012	0.00790845	0.0175663	0.00304584	0.0013278	0.00321361	0.0106561	0.00791415	0.00415355	0.00573997	0.00770153	0.0114299	0.00367811	0.00176959	0.000114532	0.00467031	0.0269887	0.0109094	0.0168891	0.0141136	0.0079019	0.000578534	0.0129542	0.000863241	0.0255089	0.00246009	0.000981125	0.00594276	0.0313593	0.00776682	0.0175104	0.00770535	0.0460975	0.00398304	0.0329617	0.0176211	0.0272374	0.0467879	0.0077856	0.0513031	0.00183386	0.00128765	0.0155017	0.00852644	0.0177763	0.0132694	0.0299542	0.0251164	0.022253	0.0193579	0.0197627	0.0400183	0.0271171	0.00476567	0.014295	0.0106974	0.00813761	0.0157543	0.0012455	0.0135457	0.00973577	0.7061095
