Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	tree_length
66960	-2602.147	-2709.418	107.2708	0.007484	0.220505	0.779495	0.992516	0.2361086	0.0483928	0.0222329	0.010079	0.0329361	0.00286574	0.100849	0.00576368	0.00598994	0.0370978	0.011251	0.0205352	0.00545848	0.018495	0.00693772	0.00266256	0.00664472	0.0326202	0.00295334	0.010023	0.00369626	0.000231223	0.00546064	0.00890607	0.0299839	0.00473987	0.018581	0.0178004	0.00897613	0.00752679	0.00333465	0.0107751	0.0128055	0.00216224	0.00472313	0.0334077	0.00898803	0.0307906	0.00844267	0.0279794	0.00963127	0.0238771	0.0108679	0.00835022	0.0124313	0.0135307	0.000617491	0.0355575	0.017572	0.0439164	0.0343633	0.00420531	0.00126535	0.00730314	0.0150896	0.0408437	0.00298629	0.0394561	0.0220543	0.0234064	0.021162	0.0148398	0.0095983	0.00045456	0.0475537	0.00251963	0.035778	0.0464709	0.414452	0.353984	0.100003	0.131561	0.17725	0.430064	0.768545	1.30116	2.32523	5.64175	1.25105	0.0410525	0.0188606	0.00855024	0.0279403	0.00243106	0.0855519	0.00488944	0.00508138	0.0314707	0.00954444	0.0174204	0.00463054	0.0156896	0.0058854	0.0022587	0.00563685	0.0276724	0.00250537	0.00850267	0.00313561	0.000196151	0.00463236	0.0075552	0.0254359	0.00402092	0.0157626	0.0151004	0.00761462	0.00638512	0.00282885	0.00914074	0.0108632	0.00183427	0.00400672	0.0283404	0.00762472	0.0261202	0.00716208	0.0237355	0.00817039	0.0202554	0.00921942	0.00708365	0.0105457	0.0114784	0.000523829	0.0301641	0.0149067	0.0372551	0.0291511	0.00356745	0.00107342	0.00619539	0.0128008	0.0346485	0.00253333	0.0334714	0.0187091	0.0198561	0.0179522	0.0125889	0.00814242	0.000385612	0.0403407	0.00213745	0.0303511	0.0394222	1.178801
66996	-2598.3	-2705.577	107.2771	0.0101397	0.232602	0.767397	0.98986	0.2584896	0.0234925	0.00946604	0.0198228	0.00898973	0.00100063	0.0951203	8.30209e-05	0.00377764	0.0227867	0.00485119	0.00781651	0.00255901	0.00837548	0.00188011	0.00295917	0.00783418	0.00599011	0.0128694	0.00277543	0.00123687	0.000517504	0.00194153	0.00206904	0.0297145	0.00844474	0.00617358	0.0155103	0.00731399	0.00624747	0.00247921	0.00754727	0.00876875	0.00145488	0.00273676	0.0263103	0.0224238	0.0434832	0.0152731	0.0155862	0.0174539	0.0189273	0.0241997	0.0136324	0.0326433	0.0211759	0.014107	0.00057062	0.0421137	0.0471627	0.0303812	0.0156645	0.0191862	0.0146992	0.0443367	0.024541	0.0286377	0.0209214	0.0106349	0.00278845	0.0214286	0.0235638	0.00692646	0.0108165	0.00430578	0.0259843	0.00546467	0.0153043	0.317609	0.438473	0.0696413	0.174277	0.141581	0.385427	0.742714	1.34641	2.59452	7.06311	1.413517	0.0229138	0.00923286	0.0193345	0.00876828	0.000975981	0.0927773	8.09759e-05	0.00368459	0.0222254	0.0047317	0.00762396	0.00249597	0.00816917	0.00183379	0.00288628	0.0076412	0.00584256	0.0125524	0.00270706	0.0012064	0.000504756	0.00189371	0.00201807	0.0289825	0.00823673	0.00602151	0.0151283	0.00713382	0.00609357	0.00241814	0.00736136	0.00855275	0.00141904	0.00266934	0.0256622	0.0218714	0.0424121	0.0148969	0.0152023	0.0170239	0.018461	0.0236036	0.0132965	0.0318392	0.0206542	0.0137596	0.000556564	0.0410763	0.0460009	0.0296328	0.0152787	0.0187136	0.0143372	0.0432445	0.0239365	0.0279323	0.0204061	0.010373	0.00271976	0.0209007	0.0229833	0.00675584	0.01055	0.00419971	0.0253442	0.00533005	0.0149273	1.025255
67032	-2603.83	-2709.876	106.0461	0.136903	0.381701	0.618299	0.863097	1.101869	0.0461318	0.01073	0.00641214	0.0211972	0.00264635	0.150743	0.011353	0.00931374	0.0296993	0.00290925	0.00395314	0.0201523	0.00876213	0.00566066	0.0141848	0.0154928	0.0137721	0.0240438	0.00448277	0.00247625	0.00289243	0.00231308	0.00307938	0.0355497	0.0159245	0.0177255	0.00806396	0.00537818	0.00957431	0.00135843	0.0143712	0.0101023	0.00141926	0.00769092	0.0297511	0.0224459	0.0196583	0.0425178	0.0418631	0.00212947	0.0403264	0.0140179	0.0996133	0.00923739	0.00222676	0.0147063	0.0191716	0.0251972	0.00664274	0.019267	0.0259591	0.0356217	0.00482551	0.0493295	0.000963885	0.00269264	0.000335169	0.0494482	0.0409949	0.0395231	0.0181363	0.038366	0.0201346	0.00661688	0.0248475	0.0237535	0.0148091	0.449779	0.434647	0.10321	0.0123639	0.127978	0.366899	0.731386	1.36727	2.72554	7.81387	1.486558	0.0343066	0.0079795	0.00476849	0.0157637	0.001968	0.112103	0.00844282	0.00692631	0.0220864	0.00216351	0.00293981	0.0149866	0.0065161	0.00420964	0.0105487	0.0115215	0.0102419	0.0178806	0.00333368	0.0018415	0.002151	0.00172016	0.00229003	0.0264371	0.0118425	0.0131819	0.00599689	0.00399957	0.00712009	0.00101021	0.0106874	0.00751275	0.00105545	0.00571947	0.0221249	0.0166923	0.0146192	0.031619	0.0311321	0.00158361	0.0299894	0.0104247	0.074079	0.00686953	0.00165597	0.0109366	0.0142573	0.0187383	0.00493997	0.0143282	0.0193049	0.0264907	0.00358856	0.0366847	0.000716808	0.00200242	0.000249254	0.0367729	0.0304865	0.029392	0.0134874	0.0285315	0.0149734	0.00492075	0.0184782	0.0176647	0.011013	1.34469
67068	-2592.409	-2698.946	106.5371	0.140056	0.383397	0.616603	0.859944	1.130362	0.021752	0.0174915	0.0107327	0.0169591	0.00575964	0.117271	0.00252629	0.0106885	0.0266799	0.00636383	0.00940047	0.0122747	0.0083673	0.00832243	0.00803237	0.00857657	0.0108462	0.00292274	0.000950913	0.00324924	0.00053478	0.000816389	0.00403282	0.0170191	0.0107973	0.0104728	0.0101067	0.00264873	0.00856184	0.00157216	0.00889373	0.00830274	0.00254366	0.00587354	0.0177778	0.00755043	0.0303125	0.0178074	0.0263528	0.00422497	0.0294193	0.00757496	0.0255689	0.00934913	0.00612349	0.0118698	0.0120242	0.0124773	0.0138645	0.00894237	0.0134405	0.0225272	0.00210129	0.0402859	0.00814783	0.00279167	0.000346425	0.042308	0.019727	0.0305537	0.0116795	0.0209223	0.00811451	0.0062598	0.0193522	0.0180506	0.0144749	0.5309	0.181497	0.280276	0.00732686	0.13752	0.379996	0.739433	1.35239	2.6316	7.27165	1.434557	0.0235496	0.018937	0.0116197	0.0183606	0.00623562	0.126962	0.00273506	0.0115718	0.0288848	0.00688974	0.0101773	0.0132891	0.00905879	0.00901021	0.00869618	0.00928535	0.0117426	0.00316428	0.0010295	0.00351777	0.000578976	0.000883857	0.0043661	0.0184256	0.0116896	0.0113383	0.0109419	0.00286762	0.00926941	0.00170209	0.00962872	0.0089889	0.00275388	0.00635894	0.019247	0.00817441	0.0328175	0.019279	0.0285307	0.00457413	0.0318506	0.00820096	0.0276819	0.0101218	0.00662954	0.0128507	0.0130179	0.0135084	0.0150103	0.00968138	0.0145512	0.0243889	0.00227495	0.0436151	0.00882118	0.00302238	0.000375054	0.0458044	0.0213573	0.0330787	0.0126447	0.0226514	0.00878511	0.00677712	0.0209515	0.0195423	0.0156712	0.9236666
67104	-2594.836	-2701.861	107.0241	0.0424043	0.303878	0.696122	0.957595	0.4578753	0.00956069	0.00914936	0.00652925	0.0203538	0.00073048	0.0891418	0.00382797	0.00293725	0.0167248	0.00198611	0.00370404	0.00302036	0.00083851	0.00520333	0.000580369	0.00104363	0.015329	0.00712013	0.00327709	0.00604505	0.00135729	0.00155418	0.00339579	0.00883718	0.00901433	0.00950205	0.00897418	0.00149619	0.00466798	0.000831569	0.00512387	0.00659585	0.00136016	0.000602031	0.0171459	0.0132537	0.0400256	0.00893177	0.0242003	0.0110386	0.0340345	0.0240204	0.0137932	0.006589	0.028379	0.00478392	0.00594168	0.0127321	0.0309384	0.0239552	0.0126801	0.00195776	0.0112163	0.013979	0.0194131	0.0155242	0.0192559	0.0144173	0.0086813	0.0173928	0.0158028	0.00454206	0.0098528	0.00166213	0.0176787	0.00579736	0.0087668	0.254617	0.567539	0.105067	0.0727762	0.0874609	0.304733	0.690228	1.4488	3.28156	11.4337	1.761803	0.0124359	0.0119008	0.00849279	0.0264747	0.000950157	0.115949	0.00497915	0.00382056	0.0217545	0.00258339	0.00481795	0.00392867	0.00109067	0.00676812	0.000754903	0.00135748	0.0199389	0.00926136	0.00426261	0.00786298	0.00176546	0.00202156	0.004417	0.0114948	0.0117252	0.0123596	0.011673	0.00194614	0.00607178	0.00108165	0.00666477	0.00857942	0.0017692	0.000783079	0.0223021	0.0172395	0.0520625	0.0116178	0.031478	0.0143582	0.0442697	0.0312441	0.0179412	0.0085705	0.0369135	0.00622258	0.00772851	0.0165611	0.0402424	0.0311592	0.0164934	0.00254651	0.0145894	0.0181829	0.0252512	0.0201927	0.0250468	0.018753	0.011292	0.0226233	0.0205552	0.00590799	0.0128158	0.00216198	0.0229952	0.0075408	0.0114032	0.7687994
67140	-2611.872	-2719.251	107.3789	0.012152	0.240282	0.759718	0.987848	0.2738759	0.0143616	0.00891208	0.00690263	0.0124818	0.00561797	0.0844	0.00513251	0.00256833	0.026818	0.00439925	0.00298792	0.00312959	0.00176331	0.000338069	0.000625522	0.00107938	0.0149225	0.00234898	0.00250559	0.000735866	0.00392204	0.00407318	0.0120279	0.00501024	0.00468269	0.0118181	0.00381749	0.00335609	0.00403617	0.0004039	0.00992526	0.00972693	0.00209916	0.000913653	0.0249608	0.0033112	0.0254012	0.00688881	0.0144073	0.0141585	0.0240026	0.0113613	0.00260634	0.00618198	0.0268797	0.00202522	0.00769114	0.0249227	0.0354033	0.0296846	0.00173556	0.00414779	0.0134752	0.0284819	0.00944116	0.0207851	0.014682	0.00824129	0.00871079	0.0147404	0.0195089	0.00591725	0.0171855	0.000790158	0.026724	0.00432457	0.0163807	0.200984	0.60735	0.0766769	0.114989	0.117999	0.352657	0.722408	1.38426	2.83561	8.47463	1.545254	0.0190724	0.0118354	0.00916681	0.0165761	0.00746076	0.112085	0.00681605	0.00341079	0.0356147	0.00584228	0.003968	0.00415615	0.00234171	0.000448961	0.000830703	0.00143344	0.0198174	0.00311948	0.00332746	0.000977242	0.00520854	0.00540925	0.0159732	0.00665368	0.00621869	0.0156946	0.00506969	0.00445694	0.0053601	0.000536386	0.0131809	0.0129175	0.00278772	0.00121335	0.0331483	0.00439733	0.0337332	0.00914846	0.0191331	0.0188028	0.0318758	0.0150879	0.00346126	0.00820977	0.0356967	0.00268953	0.010214	0.0330977	0.0470162	0.0394216	0.00230486	0.00550833	0.0178953	0.0378245	0.012538	0.0276029	0.019498	0.0109446	0.0115681	0.0195755	0.0259082	0.00785821	0.0228227	0.00104934	0.03549	0.0057431	0.0217538	0.7530029
67176	-2600.135	-2705.362	105.2265	0.233385	0.423749	0.576251	0.766615	2.446333	0.0291692	0.00723875	0.00590349	0.0296852	0.0234658	0.178489	0.00128398	0.00923486	0.0382386	0.00550402	0.000620962	0.00271817	0.0224712	0.00980554	0.000559407	0.00853834	0.037907	0.0137788	0.00433434	0.0177029	0.00325238	0.00371384	0.0129793	0.0267643	0.00542179	0.0102777	0.0157329	0.0067321	0.00466267	0.00153515	0.00630759	0.00845863	0.0027183	0.00679358	0.0264411	0.0343098	0.0393788	0.0073285	0.028371	0.0177094	0.0380881	0.00477741	0.0107656	0.00507242	0.031763	0.000892825	0.00358466	0.0139941	0.0399757	0.0279612	0.0180199	0.00218467	0.0124629	0.0252714	0.0317062	0.0298102	0.0317758	0.0173268	0.00485002	0.0389078	0.0339131	0.0125111	0.0301197	0.00100155	0.0298783	0.00350725	0.020385	0.64319	0.241693	0.000725083	0.114391	0.153474	0.400892	0.751886	1.32999	2.49444	6.51575	1.355192	0.0235988	0.00585638	0.00477611	0.0240163	0.0189846	0.144403	0.00103878	0.00747129	0.0309363	0.00445292	0.000502378	0.00219909	0.0181799	0.007933	0.000452578	0.00690779	0.030668	0.0111475	0.00350662	0.0143222	0.00263128	0.00300461	0.0105007	0.0216532	0.0043864	0.00831495	0.0127284	0.00544648	0.00377224	0.00124199	0.00510304	0.0068433	0.00219919	0.00549622	0.0213917	0.0277577	0.0318587	0.00592899	0.022953	0.0143274	0.0308145	0.00386507	0.00870974	0.00410375	0.0256973	0.000722324	0.0029001	0.0113216	0.0323416	0.0226215	0.0145787	0.00176747	0.0100829	0.0204454	0.0256514	0.0241174	0.0257077	0.0140179	0.00392382	0.0314776	0.0274368	0.0101219	0.0243678	0.000810286	0.0241725	0.00283748	0.0164921	1.236045
67212	-2596.244	-2702.036	105.7918	0.210321	0.415117	0.584883	0.789679	2.005335	0.010251	0.00807417	0.0150062	0.0120803	0.00125132	0.0575577	0.00185489	0.00324953	0.0294506	0.00669071	0.000225055	0.00671779	0.00595419	0.00618797	0.00442897	0.00334204	0.00417979	0.0101609	0.00209227	0.00288732	0.000224923	0.00188525	0.0020647	0.0130871	0.00516215	0.00883618	0.00341577	0.00471243	0.00928822	0.0012867	0.00431755	0.00964207	0.00318448	0.00922497	0.0183297	0.0095773	0.0357518	0.00729907	0.0154869	0.013575	0.0172639	0.00837922	0.00226017	0.00644249	0.0168691	0.00677927	0.0104974	0.0359158	0.0341282	0.0217524	0.0150177	0.000285345	0.0121164	0.029326	0.0174446	0.0224205	0.0184923	0.0135073	0.000871704	0.0279641	0.0173631	0.0088589	0.0140183	0.000646869	0.0234113	0.00483263	0.00765602	0.757795	0.102927	7.3194e-05	0.139204	0.114481	0.34749	0.719089	1.39065	2.87778	8.73507	1.56714	0.0134436	0.0105888	0.0196798	0.0158427	0.00164104	0.0754839	0.00243259	0.00426159	0.0386229	0.00877452	0.000295148	0.00881004	0.00780862	0.00811521	0.00580837	0.00438291	0.00548157	0.0133255	0.00274391	0.00378658	0.000294975	0.00247241	0.00270775	0.017163	0.00676989	0.0115882	0.0044796	0.00618011	0.012181	0.00168744	0.00566224	0.0126451	0.00417629	0.0120981	0.0240385	0.0125601	0.0468867	0.00957236	0.0203102	0.0178029	0.0226407	0.0109889	0.00296409	0.008449	0.022123	0.00889066	0.0137668	0.0471017	0.0447573	0.0285271	0.019695	0.000374216	0.01589	0.0384595	0.0228777	0.0294033	0.0242516	0.0177141	0.00114319	0.0366735	0.0227709	0.011618	0.0183842	0.000848335	0.0307028	0.00633775	0.0100405	0.7625158
67248	-2605.135	-2711.511	106.3759	0.152813	0.389964	0.610036	0.847187	1.25291	0.0187744	0.00637375	0.00475662	0.00954613	0.00494906	0.0818758	0.00700535	0.00295324	0.0190909	0.00332466	0.00285673	0.00799741	0.00896144	0.0088878	0.00443249	0.00376077	0.00645948	0.0150677	0.00128009	0.00134417	0.000408679	0.00184084	0.0088252	0.0115628	0.0080703	0.0250824	0.00891942	0.00725802	0.00584868	0.00357119	0.00430736	0.00794404	0.00031854	0.0105039	0.0169762	0.00711035	0.049706	0.0157427	0.010251	0.00706897	0.0221375	0.0112003	0.00107441	0.0112897	0.0119967	0.010975	0.00845896	0.030077	0.0233216	0.0256507	0.0152445	0.00064629	0.00854774	0.00710882	0.0159264	0.0270511	0.0210404	0.00629818	0.00457999	0.0313524	0.0108119	0.0111468	0.0120861	0.000678499	0.0220985	0.00726319	0.00411756	0.607347	0.321202	0.00376005	0.0676915	0.111152	0.342524	0.715867	1.39691	2.9195	8.99669	1.588479	0.0236693	0.00803553	0.00599678	0.012035	0.0062394	0.103223	0.00883182	0.00372322	0.0240684	0.00419148	0.00360154	0.0100825	0.0112979	0.0112051	0.00558814	0.0047413	0.00814363	0.0189962	0.00161384	0.00169463	0.000515231	0.00232079	0.0111261	0.0145775	0.0101744	0.0316219	0.0112449	0.00915037	0.00737358	0.00450229	0.0054304	0.0100152	0.000401591	0.0132426	0.0214023	0.00896419	0.0626656	0.0198472	0.0129236	0.00891203	0.0279093	0.0141205	0.00135453	0.0142332	0.0151246	0.0138364	0.0106644	0.0379189	0.0294021	0.0323385	0.0192192	0.000814794	0.0107763	0.00896226	0.0200788	0.034104	0.0265262	0.00794027	0.00577411	0.0395268	0.0136308	0.014053	0.0152373	0.000855401	0.0278601	0.00915688	0.00519111	0.7931949
67284	-2598.561	-2705.283	106.7226	0.0179405	0.258065	0.741935	0.982059	0.3137604	0.0373643	0.0216365	0.0100884	0.0129841	0.0366865	0.173782	0.0088257	0.00758549	0.044832	0.000712562	0.0115156	0.0115629	0.0183818	0.00200075	0.00618255	0.015913	0.00986487	0.00759931	0.000550828	0.00751325	0.00145772	0.00503448	0.00345722	0.0211675	0.0157796	0.0242677	0.00917224	0.00571977	0.0133616	0.00443774	0.0125142	0.0189817	0.00263272	0.00234613	0.0657771	0.0152552	0.0159106	0.0575445	0.0407387	0.0594241	0.0351894	0.0174476	0.0274966	0.0602942	0.0193552	0.00838006	0.00303908	0.0543158	0.0248313	0.0194187	0.0481659	0.00104765	0.0384997	0.0287986	0.0521924	0.037183	0.0207761	0.0117343	0.031203	0.030337	0.0156025	0.0263356	0.029351	0.00198544	0.0301614	0.0317101	0.026484	0.293845	0.529996	0.150823	0.0253349	0.169223	0.420454	0.763145	1.31037	2.37838	5.90935	1.284558	0.0237702	0.0137645	0.00641796	0.00826013	0.023339	0.110556	0.00561467	0.00482568	0.0285209	0.000453313	0.0073259	0.00735599	0.011694	0.00127282	0.00393317	0.0101234	0.00627576	0.00483448	0.000350422	0.00477973	0.00092736	0.0032028	0.00219939	0.0134662	0.0100386	0.0154385	0.00583513	0.00363877	0.00850032	0.00282317	0.00796122	0.0120757	0.00167487	0.00149254	0.0418456	0.00970493	0.0101219	0.0366083	0.0259168	0.037804	0.0223866	0.0110997	0.0174926	0.0383576	0.0123133	0.00533117	0.00193338	0.0345542	0.015797	0.0123537	0.0306419	0.000666486	0.0244925	0.0183209	0.0332034	0.0236548	0.0132172	0.00746504	0.0198505	0.0192996	0.00992588	0.016754	0.0186723	0.00126308	0.0191879	0.0201731	0.0168484	1.571899
67320	-2601.183	-2707.182	105.9983	0.148524	0.387806	0.612194	0.851476	1.210344	0.0512354	0.00713051	0.00837168	0.0231745	0.0374802	0.220548	0.0139561	0.0125742	0.0336866	0.00578848	0.00990893	0.005396	0.00923268	0.00288142	0.00566761	0.00430143	0.00999399	0.00799424	0.00685178	0.00885	0.00347451	0.0223836	0.0081347	0.0227267	0.0143304	0.0284208	0.032923	0.0115229	0.0183032	0.00199341	0.00664053	0.0185415	0.0109396	0.0100972	0.0332343	0.000551542	0.0608961	0.0738207	0.0133861	0.0167786	0.0139238	0.016092	0.0156476	0.0150765	0.0334117	0.0583489	0.0334677	0.0117677	0.0673758	0.0439393	0.0366374	0.00876563	0.00249704	0.0322874	0.0245513	0.0273479	0.0408093	0.0227887	0.057339	0.0102758	0.00256646	0.000752571	0.0261737	0.0439931	0.043787	0.0264081	0.00173933	0.614577	0.214677	0.137928	0.0328182	0.225329	0.483467	0.797129	1.2545	2.06839	4.43796	1.077513	0.0317859	0.00442368	0.00519369	0.0143772	0.0232523	0.136825	0.00865818	0.00780091	0.0208988	0.0035911	0.00614739	0.00334762	0.00572785	0.0017876	0.00351612	0.00266856	0.00620015	0.00495953	0.00425077	0.00549044	0.00215554	0.0138865	0.00504667	0.0140994	0.0088904	0.0176319	0.020425	0.00714867	0.0113551	0.00123669	0.00411971	0.0115029	0.00678683	0.00626417	0.0206182	0.00034217	0.0377792	0.0457975	0.00830455	0.0104092	0.00863815	0.00998332	0.0097076	0.00935326	0.0207283	0.036199	0.0207629	0.00730052	0.0417992	0.0272594	0.0227294	0.0054381	0.00154913	0.0200307	0.0152313	0.0169663	0.0253176	0.0141379	0.0355724	0.00637502	0.0015922	0.000466886	0.0162379	0.0272928	0.0271649	0.0163833	0.00107906	1.611894
67356	-2608.274	-2715.571	107.297	0.0136468	0.245395	0.754605	0.986353	0.2846939	0.039989	0.00455932	0.0121337	0.00847144	0.00889262	0.100334	0.00414169	0.00624594	0.0274935	0.00476321	0.009293	0.0121594	0.0131796	0.000462653	0.00569403	0.00983937	0.0393964	0.00253339	0.00187939	0.00854399	0.00486116	0.00492061	0.000127265	0.00734201	0.0161651	0.0110414	0.0131167	0.0214943	0.00636969	0.00044955	0.00435471	0.00795587	0.00370198	0.00211865	0.0214989	0.0118221	0.00867467	0.0173185	0.0148549	0.0257459	0.00915222	0.00315343	0.00957345	0.016884	0.00414554	0.0116988	0.00162525	0.0183292	0.0133378	0.0115127	0.0266591	0.00215419	0.0216621	0.0235421	0.0301395	0.0319162	0.0045798	0.0111078	0.0118386	0.029791	0.0320001	0.0152171	0.0277812	0.00219299	0.0213972	0.0227518	0.0176501	0.340513	0.498657	0.0943242	0.0665056	0.13329	0.37425	0.735926	1.35883	2.67201	7.50242	1.457147	0.0418411	0.00477049	0.0126957	0.00886381	0.00930449	0.104982	0.00433352	0.00653523	0.0287669	0.00498383	0.00972342	0.0127226	0.0137901	0.000484082	0.00595776	0.0102951	0.0412211	0.00265073	0.00196644	0.00893972	0.00508632	0.00514852	0.000133159	0.00768206	0.0169138	0.0115528	0.0137242	0.0224898	0.00666472	0.000470372	0.00455641	0.00832436	0.00387344	0.00221678	0.0224947	0.0123697	0.00907646	0.0181207	0.015543	0.0269384	0.00957612	0.00329948	0.0100169	0.017666	0.00433755	0.0122406	0.00170052	0.0191782	0.0139556	0.0120459	0.0278939	0.00225396	0.0226654	0.0246325	0.0315355	0.0333945	0.00479192	0.0116223	0.0123869	0.0311708	0.0334822	0.0159219	0.0290679	0.00229456	0.0223883	0.0238056	0.0184676	0.9557337
67392	-2607.113	-2714.288	107.1746	0.012555	0.241705	0.758295	0.987445	0.2768377	0.017461	0.00388433	0.00781779	0.00839708	0.00794754	0.0816938	0.00510568	0.00251932	0.0279729	0.00544153	0.0117759	0.0188313	0.022198	0.00422396	0.00155139	0.011158	0.0270837	0.00435913	0.00711574	0.00990858	0.00470847	0.00228371	0.00629243	0.0039203	0.00895853	0.0154208	0.00654725	0.00394699	0.00550274	0.00207226	0.0125287	0.00355666	0.00197839	0.00625853	0.0179027	0.00089267	0.0350274	0.00517009	0.0101558	0.0115124	0.0160774	0.0156448	0.0266574	0.0347024	0.0198818	0.0239382	0.0141301	0.0115826	0.0348162	0.0362184	0.0286609	0.00156007	0.00128634	0.0136005	0.00642261	0.0179537	0.015952	0.025156	0.0214032	0.00600809	0.0206412	0.00123111	0.0219912	0.0295298	0.0119083	0.000671436	0.000472508	0.487882	0.384588	0.106078	0.0214525	0.105692	0.334212	0.710401	1.40766	2.99211	9.46148	1.624901	0.0192052	0.00427233	0.00859871	0.00923586	0.00874142	0.0898542	0.00561568	0.00277098	0.0307671	0.00598508	0.0129522	0.0207124	0.0244153	0.00464589	0.00170636	0.0122725	0.0297891	0.00479457	0.00782653	0.0108983	0.0051788	0.00251183	0.00692098	0.0043119	0.0098534	0.0169611	0.00720126	0.00434126	0.00605241	0.00227926	0.0137802	0.00391193	0.00217601	0.00688369	0.019691	0.000981839	0.0385263	0.00568653	0.0111703	0.0126624	0.0176834	0.0172076	0.0293202	0.0381688	0.0218678	0.0263294	0.0155415	0.0127396	0.038294	0.0398363	0.0315238	0.00171591	0.00141483	0.0149591	0.00706417	0.0197471	0.0175454	0.0276688	0.0235411	0.00660823	0.0227031	0.00135409	0.0241879	0.0324796	0.0130979	0.000738506	0.000519707	0.9091819
